UniqueCount	AmbigCount
0	5
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	13
0	12
0	11
0	2
0	4
0	2
0	2
0	9
2	3
0	2
0	0
0	0
7	0
0	0
0	10
0	2
0	1
2	4
0	0
0	2
0	0
0	5
0	179
0	181
0	177
0	148
0	131
9	7
0	0
0	99
0	4
0	2
0	5
0	2
0	2
0	0
0	2
0	3
0	3
0	3
0	2
1	0
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	3
0	2
0	1
0	0
0	2
0	123
0	415
2	0
0	2
0	1
0	3
0	2
0	0
0	4
0	3
0	3
0	2
0	0
0	0
10	3877
1020	11736
112	53432
0	2661
82	69138
5	183
3423	20366
28	6318
0	0
0	3
0	24
0	1
0	0
0	2
0	21
0	19
0	19
0	19
0	19
0	55
0	55
0	19
0	19
0	20
0	19
0	19
0	19
0	19
0	54
0	54
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	2
0	36
0	4
0	4
0	1
0	11
0	28
5	192
1	16
0	201
0	26
0	201
0	56
0	200
0	88
0	166
0	35
0	56
0	3
0	53
1	188
0	168
0	21
0	59
0	184
0	7
0	174
0	7
0	28
0	1
0	1
0	32
0	0
0	0
0	0
0	3
0	1
0	3
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
1	5
0	5
0	5
0	0
1	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	30
0	0
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	12
0	12
0	12
0	1
0	11
0	11
0	1
1	0
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	30
0	30
0	26
0	26
1	22
0	21
0	5
0	2
0	2
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	1
0	0
0	1
0	22
0	28
0	33
0	33
0	31
0	29
0	32
0	24
0	29
0	26
5	25
0	16
0	19
0	21
0	19
0	13
0	12
0	13
0	5
0	3
0	3
0	8
0	2
0	5
0	4
0	2
0	3
0	3
0	1
0	3
0	5
0	3
0	5
0	4
0	4
0	4
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
2	0
0	0
9	0
0	0
0	0
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	142
0	147
0	144
0	140
0	143
0	17
0	13
0	8
0	0
0	0
0	13
0	13
0	13
0	13
0	2
0	0
0	0
0	31
0	34
0	29
0	24
0	54
0	31
0	26
0	25
0	31
0	5
0	5
0	2
0	4
0	2
0	7
0	19
0	3
0	4
0	1
0	0
0	75
0	103
0	120
0	89
0	0
0	0
0	64
0	100
0	117
4	1459
4	960
2	1342
18	486
5	624
1	334
0	1
6	34
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	4
0	0
0	0
0	3
0	3
0	3
0	0
0	3
0	3
0	0
0	0
0	6
0	3
0	6
0	3
0	6
0	0
0	0
0	1
0	0
0	0
0	0
19	592
0	475
0	185
16	96
0	1
0	1
0	0
1	0
1	0
14	1
0	7
0	7
0	7
0	7
0	4
0	4
0	4
0	0
0	0
0	4
0	0
0	4
0	0
0	0
0	0
0	4
0	0
0	0
0	4
0	1
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	48
0	41
0	40
0	41
0	34
0	34
0	33
0	38
0	26
0	4
0	295
0	296
0	16
1	1
0	7
0	6
0	0
0	33
0	28
0	4
0	7
0	20
0	23
0	27
0	28
0	27
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	11
0	12
1	9
15	40
0	3
0	6
0	2
0	3
0	4
0	4
51	256
0	4
0	1
0	1
0	20
0	20
0	20
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	1047
0	1035
0	1052
1	70
0	124
0	72
0	71
0	33
0	7
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	4
0	1
0	1
0	2
1	0
2	4
0	0
0	0
0	3
1	3
0	4
0	3
0	3
5	1
0	0
0	0
0	0
2	4
0	0
0	1
0	1
0	0
0	1
0	0
40	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
3	208
0	103
0	253
0	163
0	18
0	219
1	132
0	206
0	103
0	23
0	21
0	15
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
