UniqueCount	AmbigCount
1	13
0	5
0	360
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	53
0	9
0	3
0	7
0	1
0	27
0	0
0	55
0	20
0	11
50	12
0	12
0	125
10	48
0	5
14	65
0	0
0	0
0	7
8	451
0	208
0	207
0	186
0	181
0	150
17	28
3	1
0	108
0	1
0	1
0	1
0	0
0	0
0	0
0	6
2	21
0	18
0	6
0	6
10	9
0	121
0	83
0	84
0	75
0	60
0	51
0	25
1	60
0	59
3	15
0	17
3	8
2	11
0	20
0	29
3	19
0	10
0	0
0	25
4	84
0	3
0	3
0	14
0	0
0	0
0	0
0	3
0	0
0	27
0	6
0	0
0	4
0	22
0	6
0	7
0	1
0	1
13	8137
902	17057
324	159470
2	3
15	19105
0	2
5547	33977
9	15612
0	10
0	0
15	566
0	29
0	0
0	0
0	2
0	2
0	2
0	1
0	2
0	4
0	4
0	2
0	2
0	16
0	2
0	2
0	2
0	1
0	2
0	4
0	1
0	0
2	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	27
0	1
0	1
0	2
0	25
0	23
0	0
0	3
0	16
25	168
5	9
0	164
5	6
0	169
0	25
0	166
0	40
0	70
0	11
0	20
0	3
0	30
0	89
0	118
0	5
0	27
0	88
0	4
0	79
0	5
0	16
0	2
0	1
0	19
7	10
0	0
0	0
0	19
0	8
0	18
0	0
0	0
4	0
21	0
0	0
44	29
0	23
0	6
2	38
0	21
0	297
0	275
0	297
0	262
0	290
0	281
0	281
0	253
0	290
0	280
4	170
2	4
1	28
0	8
0	10
4	919
1	379
18	883
0	0
0	207
5	22
4	60
0	61
0	20
4	21
1	4
8	33
1	32
0	32
0	3
0	12
0	0
0	0
0	0
57	0
0	84
0	83
14	76
0	62
0	362
0	282
14	361
0	0
0	0
0	9326
0	9203
0	8772
0	8647
0	209
3	740
14	547
2	301
6	273
72	2842
0	337
0	136
0	136
0	134
3	7
2	91
2	103
4	0
1	0
0	43
0	42
0	41
0	42
4	40
0	43
0	39
0	7
0	36
0	20
0	13
0	12
0	8
0	7
0	6
0	5
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
1	1318
0	1271
0	1231
0	1269
17	644
0	601
0	1059
1	642
0	319
44	0
0	12
1	10
0	22
0	12
1	13
7	0
0	232
0	237
0	225
0	176
0	177
0	168
0	164
7	73
0	164
1	123
0	63
0	74
0	72
0	53
0	49
0	24
0	21
0	19
1	15
8	5
1	1
3	1
0	39
0	32
8	38
0	37
0	9
0	37
0	5
0	10
16	340
0	357
4	220
0	232
5	22
1	40
0	71
2	18
24	106
0	50
14	24
0	23
1	2
0	0
5	210
1	72
0	51
0	111
7	168
0	331
0	459
0	457
0	342
0	307
0	457
0	128
0	417
0	342
31	325
0	323
1	341
0	459
0	344
0	322
0	401
0	421
0	167
0	121
0	108
0	345
0	110
0	186
0	149
0	94
0	124
0	197
0	48
1	63
0	177
0	126
0	135
0	152
0	135
0	134
0	24
0	14
0	111
0	122
0	124
3	113
0	105
0	93
0	73
0	57
0	63
0	61
0	23
0	16
0	2
0	0
8	0
0	41
83	61
0	41
1	0
1	943
0	957
0	686
1	271
0	277
0	183
1	114
6	101
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	555
1	538
0	538
0	544
4	90
0	31
0	0
0	522
0	597
0	532
13	336
0	1032
0	650
0	437
0	740
0	802
0	402
0	434
0	199
1	164
4	131
2	188
0	249
4	67
0	106
4	45
0	73
0	85
0	82
0	83
0	85
0	11
0	11
0	82
0	82
0	30
2	333
0	242
9	314
13	81
5	136
0	72
0	5
21	90
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	47
8	59
0	6
0	111
0	13
0	4
0	192
0	148
0	186
0	39
0	121
0	94
0	1
0	1
0	411
0	366
0	407
1	389
0	406
1	16
0	71
0	121
0	1
0	1
2	0
0	888
0	719
0	280
10	136
0	1
1	1
0	0
3	0
0	0
12	0
0	262
0	268
0	228
0	271
21	278
0	261
0	270
14	21
0	32
0	266
0	21
0	218
0	21
0	13
0	28
0	268
1	222
0	18
0	238
0	235
4	10
2	16
0	225
1	68
0	41
0	44
1	59
0	64
0	58
1	37
0	16
0	13
0	3
0	9
0	7
0	9
0	6
0	5
0	5
0	6
0	6
0	4
4	734
0	694
0	603
0	670
0	628
0	564
0	565
0	564
0	178
0	1
0	75
1	614
0	617
6	255
8	81
0	2
0	2
0	9
3	639
0	588
0	191
4	510
0	572
0	558
0	562
0	559
0	579
0	576
7	85
0	103
0	76
0	31
0	163
0	70
0	58
0	121
1	102
1	89
3	50
2	13
2	13
36	538
0	2
0	3
0	0
0	0
0	88
0	88
70	329
0	19
0	85
0	70
0	500
0	500
0	494
2	282
0	26
1	133
0	74
0	60
0	114
0	81
0	51
0	95
1	72
0	50
0	48
1	25
0	1
0	4696
0	4398
0	4715
7	1054
0	1602
1	747
0	863
0	586
0	75
0	94
1	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	1
0	0
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	200
0	34
0	2
0	10
0	10
0	18
0	183
0	23
0	172
0	35
0	48
0	38
0	48
0	38
0	66
0	51
0	40
0	32
0	23
0	49
0	24
0	165
1	51
0	145
0	112
0	33
2	0
4	0
4	0
0	88
5	104
0	119
0	123
0	87
14	105
0	86
0	104
2	109
1	113
0	104
0	76
0	78
1	6
17	1
0	0
430	42
0	2
0	14
0	28
0	1
1	1
1	67
0	64
0	66
0	15
38	49
2	33
5	42
0	42
5	16
0	9
0	6
0	0
3	1
0	1
8	0
0	1601
0	422
0	1811
1	720
5	39
0	1266
0	621
123	952
1	500
3	154
0	143
0	151
0	147
0	50
0	23
0	20
0	21
1	12
0	1
0	8
0	8
0	8
0	7
0	3
0	5
0	5
0	0
0	0
0	247
0	220
0	173
0	229
0	52
0	18
0	16
0	18
0	49
0	98
0	46
0	14
0	11
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	70
0	69
0	309
0	292
0	308
0	301
0	116
0	300
0	99
0	20
0	14
0	38
0	289
0	13
1	283
0	4
1	44
0	29
0	41
0	1
0	4
0	6
0	6
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	3
