UniqueCount	AmbigCount
0	52
0	17
0	537
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	16
0	2
0	0
0	10
0	4
0	9
0	1
1	17
0	9
0	4
15	4
0	3
0	65
2	33
0	5
19	49
0	0
0	0
1	17
12	611
0	203
0	203
0	174
0	168
0	132
11	12
1	3
0	86
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	3
0	0
0	4
4	5
0	61
0	45
0	43
0	34
0	34
0	32
0	10
0	33
0	36
0	4
0	8
0	1
2	1
0	7
0	19
0	6
0	8
0	0
0	10
1	26
1	1
0	1
0	2
0	0
0	0
0	0
0	2
0	0
0	8
0	0
0	0
0	0
0	4
0	0
0	4
0	0
0	0
19	10662
1283	25369
734	342288
8	7
40	34962
0	5
8785	54620
23	40568
0	8
0	1
6	279
0	17
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	2
0	0
3	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	1
0	0
0	51
0	49
0	0
0	5
0	7
23	132
1	8
0	136
2	8
0	137
0	13
0	136
0	29
0	59
0	11
1	17
0	1
0	16
0	70
0	104
0	9
0	21
0	70
0	3
0	65
0	3
0	7
0	3
0	2
0	8
2	3
0	0
0	0
0	15
0	12
0	13
0	0
0	0
3	0
17	1
0	1
194	98
0	70
0	31
2	43
0	16
0	318
0	300
0	319
0	279
0	314
0	304
0	308
0	267
0	309
0	305
2	190
0	3
0	22
0	10
1	7
8	1341
2	518
11	1263
1	0
0	342
4	34
10	63
0	58
1	19
0	22
4	5
4	32
6	32
0	31
0	2
0	9
0	4
0	4
0	4
3	0
0	19
0	19
3	15
0	12
0	114
0	88
5	113
1	1
0	0
0	8045
0	7933
0	7424
0	7310
0	204
1	610
6	473
0	290
9	192
19	2529
0	339
1	89
0	89
0	88
3	0
4	66
1	71
8	0
0	0
0	75
0	58
0	71
0	66
9	63
0	76
0	68
0	17
0	65
0	38
0	36
0	34
0	13
0	12
0	11
0	11
0	6
0	7
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
1	2439
0	2367
0	2273
0	2361
28	1238
2	1142
0	1936
0	1144
0	542
152	0
1	1
0	1
0	3
0	2
0	2
2	0
0	321
0	325
0	312
0	230
0	238
0	236
0	222
3	81
0	208
0	169
0	84
0	101
0	99
0	68
1	73
0	33
0	32
0	33
2	30
2	12
0	0
5	0
0	29
0	27
2	30
0	29
0	3
0	28
0	1
0	13
11	313
0	324
2	199
0	212
1	12
1	41
0	65
0	23
12	104
0	59
4	29
0	24
0	1
0	0
3	158
0	52
0	34
0	79
1	144
0	512
0	746
0	747
0	561
0	504
0	745
0	203
0	659
0	558
14	526
0	485
0	553
0	744
0	571
0	523
0	642
0	689
0	263
0	196
0	179
0	565
0	183
0	307
0	254
0	149
0	197
0	305
0	67
0	115
0	286
0	202
0	208
0	252
0	229
0	232
0	37
0	25
0	161
0	190
0	181
2	159
0	159
0	155
0	120
0	105
0	110
0	111
0	42
0	38
0	2
0	0
3	0
0	67
145	86
0	47
5	0
0	1016
0	1031
0	713
1	221
0	262
1	210
0	159
7	107
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	736
2	729
0	728
0	725
3	112
0	30
0	0
0	648
0	850
1	735
6	434
0	1500
0	830
0	544
0	1018
0	1103
0	472
0	594
0	203
1	225
0	139
0	341
0	473
5	143
0	180
0	91
0	121
0	244
0	235
0	235
0	244
0	25
0	26
0	237
