UniqueCount	AmbigCount
0	5
0	0
0	385
0	0
0	1
0	2
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	44
0	5
0	2
0	5
0	2
0	24
1	2
2	17
0	5
0	1
10	13
0	10
0	51
4	10
0	3
0	20
0	0
0	0
0	0
6	451
0	477
1	475
0	411
0	348
0	273
36	39
0	0
0	212
0	0
0	0
0	0
0	0
0	0
0	1
0	3
1	8
0	4
0	2
0	3
0	6
0	61
0	30
0	31
0	33
0	41
0	39
0	19
0	32
0	42
0	1
0	5
0	5
3	7
0	17
0	8
0	12
0	0
0	0
0	0
1	23
1	8
0	6
0	6
0	1
16	1
0	0
0	1
0	1
0	25
0	3
0	0
0	3
0	11
0	2
0	4
0	0
0	0
7	6337
827	8107
358	91548
27	2
23	13442
0	6
2900	27828
10	14771
0	0
0	0
4	231
0	10
0	0
0	0
0	10
0	11
0	11
0	8
0	10
0	80
0	79
0	11
0	11
0	10
0	10
0	7
0	11
0	8
0	76
0	79
3	11
0	1
1	1
0	1
0	0
2	0
0	1
0	1
0	2
0	1
0	5
0	4
0	5
0	10
0	5
0	9
0	70
0	17
0	16
1	2
0	1
0	10
46	219
6	25
0	237
2	5
0	222
0	19
0	222
2	32
0	78
0	5
0	18
0	7
0	15
0	104
0	152
0	4
0	17
0	106
0	10
0	102
0	9
0	10
0	16
0	7
1	9
2	4
0	0
0	0
1	34
0	24
0	24
0	9
0	0
0	0
1	1
0	1
7	3
0	2
0	1
0	0
0	0
0	2
0	1
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	2
0	2
0	0
0	1
0	1
0	0
6	1003
0	387
8	967
0	0
0	266
3	13
8	56
0	57
0	12
0	16
2	5
7	21
0	18
0	18
0	2
0	5
0	0
0	0
0	0
0	0
0	14
1	14
1	14
0	13
0	169
0	114
2	168
0	8
0	0
0	1813
0	1787
0	1683
0	1656
1	64
0	97
2	83
0	44
0	60
16	653
0	118
0	20
0	20
0	20
1	1
0	13
0	13
0	0
0	0
0	42
0	36
0	42
0	41
4	35
0	42
0	42
0	10
0	34
0	23
0	19
0	18
0	11
0	10
0	9
0	5
0	4
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1731
0	1690
0	1630
0	1685
15	956
0	894
0	1494
0	940
0	290
334	0
0	0
0	0
0	2
0	3
0	1
1	0
2	451
0	454
0	438
0	376
0	372
0	352
0	340
4	133
0	333
0	273
0	138
0	179
0	172
0	158
0	153
4	66
0	48
0	32
9	24
1	5
0	0
4	0
0	13
0	7
3	13
0	13
0	1
0	13
0	1
0	3
6	248
1	252
0	169
0	167
0	18
0	34
0	54
1	19
6	61
0	32
3	25
0	16
0	2
0	0
0	94
1	37
0	23
0	54
1	78
0	216
0	317
0	317
0	242
0	198
0	315
0	66
0	282
0	246
14	233
0	202
0	238
0	317
0	244
0	215
0	274
0	294
0	108
0	82
0	87
0	252
0	80
0	145
0	124
0	75
0	105
0	145
0	43
0	62
0	130
0	100
0	113
0	120
0	92
0	94
0	21
0	17
0	75
1	82
0	78
6	81
0	74
0	65
0	58
0	48
0	40
0	36
0	17
0	10
0	2
0	0
3	0
0	40
51	64
0	42
0	0
0	291
0	292
0	201
0	79
0	89
0	70
0	40
1	27
0	0
0	1491
0	1772
0	1864
1	1459
1	1849
0	678
0	575
4	615
0	73
0	56
0	422
0	411
0	409
0	412
1	53
0	24
0	0
0	499
0	577
2	578
1	252
0	1211
0	620
0	385
0	712
0	825
0	325
0	420
0	194
1	170
1	169
0	291
0	434
11	127
0	118
2	72
0	73
0	104
0	100
0	100
0	104
0	10
0	9
0	101
3	109
0	64
14	682
0	597
16	664
16	152
4	149
2	67
0	4
43	43
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	7
0	8
0	0
0	80
0	14
0	2
0	254
0	187
18	253
0	58
12	170
11	146
0	7
0	7
0	319
0	288
0	319
0	304
1	319
0	24
0	65
0	112
2	5
0	5
5	0
7	1098
0	970
0	290
97	100
0	2
10	2
0	0
51	0
4	0
43	0
0	136
0	137
0	119
0	141
4	137
0	136
0	141
2	8
0	15
0	137
0	11
0	108
0	7
0	4
0	17
0	140
0	112
0	14
0	123
0	122
0	12
0	9
0	118
0	37
3	25
0	17
0	34
0	28
0	22
0	21
0	8
0	7
0	0
0	3
0	2
0	3
0	3
0	3
0	3
0	3
0	1
0	1
0	533
0	515
0	436
0	505
0	453
0	395
0	396
0	395
0	158
1	0
0	151
3	1471
0	1458
17	406
6	160
0	6
0	6
0	3
4	393
0	374
0	91
0	317
0	364
0	352
0	351
0	338
0	354
0	354
4	54
0	81
0	36
0	40
0	86
0	53
0	53
0	56
1	58
0	58
0	44
1	6
1	4
11	354
0	0
2	0
0	0
0	0
0	149
0	149
75	858
0	18
0	135
0	125
0	758
0	757
0	740
0	418
0	52
0	241
0	145
0	97
0	206
0	148
0	86
0	170
1	137
0	71
0	68
0	30
0	0
2	7847
0	7438
0	7876
8	1480
1	2445
0	1312
3	1356
1	785
0	91
0	120
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	43
0	5
0	0
0	0
0	0
0	0
1	43
0	3
1	41
0	6
0	8
0	8
0	8
0	8
0	12
0	10
0	8
1	5
0	4
0	10
0	4
0	42
0	11
0	36
0	28
0	14
2	0
10	2
4	2
0	118
0	122
0	150
0	153
0	92
18	108
0	88
0	107
0	110
2	121
1	105
0	79
0	77
0	2
0	0
0	0
775	33
0	0
0	10
0	23
0	3
0	3
0	10
0	10
2	10
0	0
16	7
0	5
12	9
0	9
4	5
0	4
0	3
0	0
11	1
0	1
0	0
0	2024
0	573
0	2355
0	1046
4	20
2	1876
0	885
68	1408
2	782
7	252
0	241
0	226
0	225
0	58
0	29
0	21
1	20
0	14
0	0
0	14
0	13
0	13
0	14
0	13
0	5
0	4
0	0
0	0
0	216
0	193
0	141
0	194
0	43
0	20
0	12
0	6
0	29
0	93
0	46
0	10
0	9
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	9
0	9
0	9
