UniqueCount	AmbigCount
0	13
0	4
0	206
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	26
0	2
0	2
0	2
0	0
0	13
0	0
0	5
0	2
0	0
10	1
0	1
0	32
1	11
0	1
14	22
0	0
0	0
1	4
6	242
0	188
0	191
0	150
0	137
0	104
7	19
3	4
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	9
0	7
0	6
0	5
1	2
0	20
0	11
0	9
0	8
0	8
0	6
0	8
0	6
0	12
0	0
0	0
0	1
1	1
0	3
0	5
1	2
0	7
0	0
0	2
0	8
0	4
0	4
0	7
0	0
0	0
0	0
0	0
0	0
0	10
0	6
0	0
0	4
0	9
0	6
0	6
0	0
0	0
10	6649
894	18025
426	183875
5	3
28	28007
1	7
6187	37654
9	24184
0	7
0	0
1	85
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	1
0	0
1	36
0	35
0	0
0	4
0	3
13	47
3	3
0	49
2	5
0	51
0	5
0	50
1	15
0	21
0	7
0	7
0	1
0	6
0	24
0	37
0	5
0	7
0	25
0	0
0	23
0	1
0	3
0	1
0	0
0	3
3	5
0	0
0	0
0	23
0	18
0	18
0	0
0	0
1	0
3	3
0	3
79	45
0	33
0	14
0	29
1	13
0	187
0	175
0	187
0	169
0	185
0	181
0	180
0	163
0	181
0	177
0	101
0	1
0	20
1	9
0	9
4	677
0	259
3	640
0	0
0	189
0	25
2	19
0	16
0	4
1	4
0	1
3	13
0	12
0	11
0	1
0	4
0	2
0	2
0	2
0	0
0	9
0	9
2	9
0	7
0	73
0	58
5	73
0	0
0	0
0	1628
0	1614
0	1497
0	1483
0	25
0	125
2	93
0	57
2	47
3	529
0	70
1	30
0	30
0	28
0	0
1	19
1	23
0	0
0	0
0	24
0	22
0	24
0	22
2	24
1	24
0	23
0	6
0	17
0	7
0	4
0	6
0	2
0	1
0	2
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1281
0	1248
0	1203
0	1246
3	651
0	602
0	1045
0	655
0	273
76	0
0	1
0	1
0	1
1	0
0	0
2	0
0	178
0	182
0	184
0	135
0	156
0	151
0	137
1	55
0	132
0	115
0	58
0	62
0	66
0	56
0	61
0	19
0	17
0	25
1	25
1	7
0	0
2	0
0	3
0	3
0	2
0	2
0	1
0	2
0	1
0	1
5	103
